item,itemLabel,startDate,endDate,psid
Q108598616,Saloa Tauia,2002-08,2003-02,Q108598616-88D7A6FF-D59A-4B9D-85BC-0686380683F0
Q108906245,Vave Founuku,1981,1989,Q108906245-6FAFF286-76C4-488B-9FF9-F0BBAB86E03B
Q108906886,Elia Tavita,1978,1981,Q108906886-3747718D-AD45-45AC-BA79-E979387AED5E
Q164931,Faimalaga Luka,2003,2003,Q164931-4E571208-946A-430D-84B0-7F733005EAF9
Q21062794,Samuelu Teo,2019-09-20,,Q21062794-B60BABA9-B738-4D00-8BC5-CA028AAABF15
Q6078458,Isaia Italeli,2010-09-29,2010-12-24,Q6078458-250286D5-B27D-4E6D-BC94-B4F6FD6017D7
Q6426583,Kokea Malua,1989,1993,Q6426583-94E9C3DC-F788-4220-A2DB-752CB28AEE26
Q7108741,Otinielu Tausi,2014-03-03,2019-09-09,Q7108741-C18BBCA2-76E1-4C8D-AA53-9312D389C494
Q7108741,Otinielu Tausi,2002-08-02,2006-08-14,Q7108741-D09F9FC9-FD63-40E1-B55A-3BB5B37545F5
Q739504,Kamuta Latasi,2010-12-24,2014-03-04,Q739504-6705375B-81BF-4962-BF83-DA66277EFDCD
Q739504,Kamuta Latasi,2006-08-16,2010-09-29,Q739504-B08B679B-EB5E-405C-8C2F-44D32B798CE4
Q88386716,Sione Tui Kleis,1976,1977,Q88386716-95497714-6676-481E-B005-0C28E74DF856
Q919316,Tomasi Puapua,1993,1998,Q919316-04C1FE39-AD94-4498-95B3-D110B61CB6B8
Q923836,Tomu Sione,1998,2002,Q923836-B97799EC-62B6-4258-A152-6E86D6C087CE
Q929219,Tupua Leupena,1978,1978,Q929219-43EBA63E-F479-4456-BD62-152407776DAF
